id,sport,year,set,subset,card_number,player,team,league,parallel,insert,rookie,autograph,serial_number,grade,condition,quantity,purchase_price,value,currency,notes,image,image_back,source,timestamp
c_f9219924,,2023,Topps Merlin UEFA Club Competitions,,14,Martin Odegaard,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-24_0005_Layer%20131.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-24-back_0003_Layer%20134.jpg,,2026-02-04T01:59:04.879Z
c_f841e626,,2023,Panini Select Premier League,,221,Declan Rice,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-44_0008_Layer%2027.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-44_0002_Layer%2033.jpg,,2026-02-04T01:59:04.879Z
c_12b4d186,,2023,Panini Select Premier League,,110,Kai Havertz,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-10_0000_Layer%2061.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-10-back_0000_Layer%2062.jpg,,2026-02-04T01:59:04.879Z
c_2ed0bd33,,2023,Panini Select Premier League,,222,Martin Odegaard,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-44_0010_Layer%2025.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-56_0002_Layer%2042.jpg,,2026-02-04T01:59:04.879Z
c_be8c6f1f,,2023,Panini Select Premier League,,225,William Saliba,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-44_0011_Layer%2024.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-44_0005_Layer%2030.jpg,,2026-02-04T01:59:04.879Z
c_4eb8b8c5,,2023,Panini Select Premier League,,15,Emiliano Martinez,Aston Villa,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-45_0009_Layer%203.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-45_0003_Layer%209.jpg,,2026-02-04T01:59:04.879Z
c_39bf6c31,,2023,Panini Select Premier League Select Stars,,2,Bukayo Saka,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-24_0000_Layer%20136.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-24-back_0002_Layer%20135.jpg,,2026-02-04T01:59:04.879Z
c_9c8649b3,,2023,Panini Select Premier League,,10,William Saliba,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-44_0009_Layer%2026.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-44_0003_Layer%2032.jpg,,2026-02-04T01:59:04.879Z
c_7dc56992,,2022,2223 Topps Merlin Chrome UEFA Club Competitions,,16,Gabriel Jesus,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-24_0003_Layer%20133.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-24-back_0005_Layer%20132.jpg,,2026-02-04T01:59:04.879Z
c_43bd0bcc,,2023,Panini Select Premier League Select Future,,3,Fabio Vieira,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-24_0001_Layer%20135.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-24-back_0001_Layer%20136.jpg,,2026-02-04T01:59:04.879Z
c_1ed8ecf3,,2023,Panini Select Premier League,,223,Gabriel Martinelli,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-44_0006_Layer%2029.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-44_0000_Layer%2035.jpg,,2026-02-04T01:59:04.879Z
c_66dc1717,,2023,Panini Select Premier League,,13,Matty Cash,Aston Villa,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0022_Layer%2026.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0016_Layer%2032.jpg,,2026-02-04T01:59:04.879Z
c_ce314446,,2024,2024 Topps Finest MLS,,217,Daniel Gazdag,Philadelphia Union,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/nexr_0007_Layer%2043.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/nexr_0003_Layer%2047.jpg,,2026-02-04T01:59:04.879Z
c_b6b78712,,2024,2024 Topps Finest MLS,,277,Marco Reus,Borussia Dortmund,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/SCN20250517214949571%204.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/SCN20250517215126245%205.jpg,,2026-02-04T01:59:04.879Z
c_8931e2b5,,2024,2024 Topps Finest MLS,,299,Kei Kamara,Free Agent (Last: Chicago Fire),MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/oilspills_0001_Layer%207.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/oilspills_0004_Layer%204.jpg,,2026-02-04T01:59:04.879Z
c_be24fb64,,2024,2024 Topps Finest MLS,,264,Maya Yoshida,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/oilspills_0000_Layer%208.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/oilspills_0005_Layer%203.jpg,,2026-02-04T01:59:04.879Z
c_6279dead,,2024,2024 Topps Finest MLS,,MLS9,Zlatan Ibrahimovic,Retired (Last: AC Milan),UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0004_Layer%2023.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0002_Layer%2025.jpg,,2026-02-04T01:59:04.880Z
c_9b50b77c,,2024,2024 Topps Finest MLS,,PA9,Marco Reus,Borussia Dortmund,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0014_Layer%2020.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0012_Layer%2034.jpg,,2026-02-04T01:59:04.880Z
c_bbbf320f,,2024,2024 Topps Finest MLS,,PA4,Clint Dempsey,Retired (Last: Seattle Sounders FC),MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0021_Layer%2013.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0013_Layer%2028.jpg,,2026-02-04T01:59:04.880Z
c_cb4ee98,,2023,2023 Topps Chrome MLS,,113,Connor Ronan,Colorado Rapids,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-4_0003_Layer%203.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/connor-back.png,,2026-02-04T01:59:04.880Z
c_83e8fc23,,2022,2022 Topps UEFA Club Competitions,,59-30,Lautaro Martinez,Inter Milan,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-41_0003_Layer%203.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-41-back_0003_Layer%203.jpg,,2026-02-04T01:59:04.880Z
c_832d81c0,,2023,2023-24 Topps Stadium Club Chrome UEFA,,86,Bradley Barcola,Paris Saint-Germain,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-11_0011_Layer%2094.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-11_0005_Layer%20100.jpg,,2026-02-04T01:59:04.880Z
c_340bfa9a,,2022,2022 Topps UEFA Club Competitions,,139,William Clem,FC Nordsjælland,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-41_0001_Layer%205.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-41-back_0001_Layer%205.jpg,,2026-02-04T01:59:04.880Z
c_8b509603,,2022,2022 Topps UEFA Club Competitions,,81,Mohamed Daramy,Reims (on loan from Ajax),UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-41_0002_Layer%204.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-42_0000_Layer%2010.jpg,,2026-02-04T01:59:04.880Z
c_98a5e2ad,,2022,2022 Topps UEFA Club Competitions,,189,Isak Bergmann Johannesson,Copenhagen,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-41_0000_Layer%206.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-42_0004_Layer%206.jpg,,2026-02-04T01:59:04.880Z
c_6af9e36e,,2024,2024 Topps Finest MLS,,TL25,Seattle Sounders FC,Seattle Sounders FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0020_Layer%2014.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0011_Layer%2029.jpg,,2026-02-04T01:59:04.880Z
c_ee17f8f9,,2024,2024 Topps Finest MLS,,PFF5,Christian Benteke,DC United,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/nexr_0008_Layer%2042.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/nexr_0004_Layer%2046.jpg,,2026-02-04T01:59:04.880Z
c_97b1117,,2024,2024 Topps Finest MLS,,Babb,Ben Bender,Charlotte FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0006_Layer%2021.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0001_Layer%2026.jpg,,2026-02-04T01:59:04.880Z
c_74b21043,,2,2024 Topps Finest MLS,,Bapd,Pedro de La Vega,Seattle Sounders FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0019_Layer%2015.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0010_Layer%2030.jpg,,2026-02-04T01:59:04.880Z
c_ceafc781,,2024,2024 Topps Finest MLS,,73,Ted KU-DiPietro,DC United,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/nexr_0006_Layer%2044.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/nexr_0002_Layer%2048.jpg,,2026-02-04T01:59:04.880Z
c_be87ac96,,2024,2024 Topps Finest MLS,,79,Gabriel Pirani,DC United (on loan from Santos FC),MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/nexr_0005_Layer%2045.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/nexr_0000_Layer%2050.jpg,,2026-02-04T01:59:04.880Z
c_2ab4222a,,2024,2024 Topps Finest MLS,,82,Pedro de La Vega,Seattle Sounders FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0003_Layer%2024.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0015_Layer%2019.jpg,,2026-02-04T01:59:04.880Z
